DEPT,AF20,AF30,AF60,AF90,AT10,AT20,AT30,AT60,AT90,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CFF2,CHI1,CHI2,CMFF,CMRP_3MS,CMRP_3MS_MW[0],DPHZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,DXFE_WALK2,GCF1,GCF2,GR_EDTC,HBHK,HCAL,HCGR,HD1_PPC1,HD1_PPC2,HD2_PPC1,HD2_PPC2,HDRA,HFK,HSGR,HTHO,HTPR,HTUR,HURA,KSDR,KTIM,MAXXENE_OVERALL,MINXENE_OVERALL,NPOR,PEFZ,PR,PXND_HILT,RDF1,RDF2,RHOZ,T2CUTOFF,T2LM,T2_DIST_MW[0],TCMR,TDEP,TENS,VPVS,PHIT_NMR,PHIE_NMR,CBW,FFI,BVIE,PHIT_CHART,RHOMAA_CHART,VSH_GR,VSH_ND,VSH_DT,VSH_HL,PHIT_USED,BVW,SWT,BVO,MSTAR_APP,MSTAR_FIT,PHIT,CBWapp,SAL,Swb,Qv,Bdacy,MSTAR,SW_CP,BVWT_CP,BVWe_CP,PHIE
10205.5,2.7298,2.6553,2.6251,2.5329,2.4159,2.4208,2.339,2.3178,2.2711,8.75,0.0177,0.0229,0.0406,0.0163,0.0049,0.0116,0.0076,0.0017,0.0829,1.0892,1.1703,0.0259,0.0829,0.0841,0.0526,68.9091,115.2727,0.0563,0.1262,0.2234,0.0258,0.0032,0.0,0.9721,0.9857,95.43226,-0.0005,8.3084,44.3268,8.8439,8.8083,9.0225,9.0434,-0.0056,0.0167,55.367,4.4294,2.6543,2.978,1.4874,0.0572,0.1643,10.0621,1.049,0.1954,3.6276,0.222,0.1519,1.7278,0.982,2.6201,33.0,7.8477,0.0022,0.1234,1176466944.0,3720.4,1.6728,0.1234,0.0829,0.0405,0.0259,0.057,0.13514444269963619,2.8433695890227333,0.08765052631578946,0.3464637096774193,0.28941686021505353,0.21705711799660438,0.13514444269963619,0.06290688774566978,0.4654789090031827,0.0722375549539664,2.542687095789051,2.0070571179966046,0.13514444269963619,0.021705711799660438,450.64158177023694,0.16061120506377188,0.6417615435659857,12.185703932274844,2.0070571179966046,0.5275598696394552,0.07129678457311689,0.04959107277345645,0.11343873089997575
10206.0,2.7796,2.6951,2.6673,2.5677,2.2077,2.2831,2.224,2.2011,2.1492,8.75,0.0159,0.0179,0.0345,0.0177,0.0098,0.0093,0.0078,0.0066,0.0857,1.2863,1.2351,0.0335,0.0857,0.0892,0.0439,70.3636,115.2727,0.0622,0.1443,0.1881,0.0,0.0023,0.0,0.9721,0.9857,91.90489,-0.0005,8.2974,43.3814,8.832,8.7981,9.0225,9.0519,-0.0055,0.016,54.6702,4.514,2.8166,3.0654,1.4725,0.1088,0.3096,10.0641,1.0396,0.206,3.7491,0.2031,0.1501,1.7278,0.982,2.6349,33.0,11.5438,0.0012,0.1195,1176467456.0,3709.5,1.6382,0.1195,0.0857,0.0338,0.0335,0.0522,0.1255818350787236,2.862507002060648,0.07769894736842105,0.3882405913978495,0.36194116129032283,0.23296976938313527,0.1255818350787236,0.0642611124802765,0.5117070668699264,0.06132072259844712,2.426161222796215,2.022969769383135,0.1255818350787236,0.023296976938313528,450.64158177023694,0.1855123149276273,0.7412600480220655,12.185703932274844,2.022969769383135,0.593497502353331,0.07453250546017039,0.05123552852185686,0.10228485814041008
10206.5,3.0124,2.906,2.8791,2.77,2.6203,2.5988,2.4762,2.4683,2.4229,8.75,0.0071,0.0104,0.0357,0.0202,0.0069,0.0109,0.0115,0.0063,0.0915,1.1649,1.1704,0.0356,0.0915,0.0927,0.0345,69.2727,114.5455,0.0654,0.1506,0.1746,0.0,0.0015,0.0,0.9721,0.9857,81.89178,-0.0005,8.3195,46.422,8.8439,8.7973,9.0225,9.0476,-0.0053,0.0166,58.6019,5.126,3.0797,3.1578,1.6233,0.2045,0.3308,9.9898,1.0116,0.1987,3.8183,0.2117,0.141,1.7278,0.982,2.6511,33.0,19.0345,0.0,0.109,1176467968.0,3710.1,1.6535,0.109,0.0915,0.0175,0.0356,0.0559,0.12385437812376163,2.8662595481512483,0.10970526315789471,0.39458870967741944,0.3697795268817205,0.2521469864176571,0.12385437812376163,0.06039109286607459,0.48759756240291097,0.06346328525768703,2.4674627848807082,2.042146986417657,0.12385437812376163,0.02521469864176571,450.64158177023694,0.203583426147196,0.8134676142726156,12.185703932274844,2.042146986417657,0.571307943825386,0.07075899009965812,0.04554429145789241,0.09863967948199592
10207.0,3.4575,3.3165,3.2913,3.1489,3.6133,3.6945,3.5183,3.4984,3.3456,8.75,0.0068,0.0127,0.0372,0.018,0.0073,0.0058,0.0104,0.0097,0.0884,1.2697,1.2577,0.0332,0.0884,0.0853,0.0291,66.7273,114.1818,0.0646,0.155,0.1709,0.0,0.0013,0.0,0.9721,0.9857,72.4272,-0.0005,8.3305,51.0504,8.8335,8.8083,9.0386,9.0301,-0.004,0.0181,62.9059,5.757,3.1808,3.5508,1.6213,0.1799,0.2684,9.8782,1.0038,0.1423,3.8076,0.2407,0.1273,1.7278,0.982,2.6603,33.0,18.197,0.0005,0.108,1176468480.0,3708.2,1.7112,0.108,0.0884,0.0196,0.0332,0.0552,0.09720636165193366,2.8190916020109102,0.15842526315789476,0.28933064516129015,0.3228742365591398,0.24064974985851728,0.09720636165193366,0.05014445034279845,0.5158556445343612,0.047061911309135215,2.3494354440471805,2.0306497498585174,0.09720636165193366,0.02406497498585173,450.64158177023694,0.24756584421934302,0.9892101753258009,12.185703932274844,2.0306497498585174,0.6058209466122499,0.058889650032707165,0.034824675046855436,0.07314138666608194
10207.5,4.0144,3.8569,3.8438,3.6202,4.687,4.5994,4.3929,4.4047,3.9896,8.75,0.0097,0.0172,0.0347,0.0086,0.0097,0.0033,0.0073,0.0124,0.0761,1.4051,1.1237,0.0328,0.0761,0.0716,0.0301,64.9091,111.2727,0.0691,0.1526,0.1673,0.0113,0.0022,0.0,0.9721,0.9857,66.91697,-0.0005,8.3129,56.3418,8.832,8.7973,9.0225,9.0476,-0.0044,0.0203,69.598,6.1399,3.0185,3.4666,1.7712,0.1045,0.2446,9.8249,0.9962,0.1434,3.7653,0.2421,0.1208,1.7278,0.982,2.6586,33.0,15.2553,0.0017,0.1029,1176468992.0,3722.0,1.7143,0.1029,0.0761,0.0268,0.0328,0.0433,0.09742267858154016,2.8185869185152477,0.21412421052631578,0.28936021505376325,0.270513634408602,0.2517422127900395,0.09742267858154016,0.04586709819669816,0.4708051437767504,0.051555580384842,2.4272761681828547,2.0417422127900395,0.09742267858154016,0.025174221279003952,450.64158177023694,0.2584020645453082,1.0325089568775068,12.185703932274844,2.0417422127900395,0.5518053633523372,0.05375835655344473,0.028584135274440776,0.0722484573025362
10208.0,4.8624,4.6926,4.6894,4.3553,5.1648,5.0846,4.8095,4.8908,4.4154,8.75,0.0128,0.0131,0.0231,0.004,0.0099,0.0061,0.0055,0.0117,0.0603,1.2845,1.3162,0.0332,0.0603,0.059,0.0273,64.0,106.5455,0.0678,0.1574,0.1647,0.0139,0.0028,0.0,0.9721,0.9857,60.28862,-0.0005,8.3129,59.9841,8.8439,8.8091,9.0353,9.0343,-0.0045,0.0217,74.9903,6.5294,3.0133,3.2773,1.9923,0.0609,0.2164,9.7682,0.9854,0.1574,3.7087,0.2177,0.1206,1.7278,0.982,2.6633,33.0,16.6125,0.001,0.0862,1176469504.0,3697.7,1.6648,0.0862,0.0603,0.0259,0.0332,0.0271,0.0968204628845323,2.8199513128976217,0.2524642105263158,0.3247809139784948,0.25698494623655926,0.2886225622524053,0.0968204628845323,0.04354111317205867,0.4497098224368709,0.053279349712473625,2.4642614181463727,2.0786225622524053,0.0968204628845323,0.02886225622524053,450.64158177023694,0.2981007874302516,1.1911349609979773,12.185703932274844,2.0786225622524053,0.5383724924259925,0.052125473920983954,0.023263217695743424,0.06795820665929178
10208.5,5.6096,5.4445,5.4001,5.0452,6.6557,6.3582,6.2877,6.3349,5.7894,8.75,0.0165,0.0056,0.0168,0.0073,0.0084,0.0097,0.0081,0.0086,0.059,1.2257,1.344,0.0349,0.059,0.0613,0.0202,62.7273,104.0,0.0641,0.1667,0.1596,0.0056,0.0036,0.0,0.9721,0.9857,57.16205,-0.0005,8.3342,65.562,8.8439,8.8098,9.0353,9.065,-0.0038,0.0235,81.9611,7.2355,3.077,3.3162,2.1818,0.0638,0.2464,9.7298,0.9855,0.1257,3.6176,0.2141,0.1106,1.7278,0.982,2.6755,33.0,19.2313,0.0,0.0811,1176470016.0,3698.1,1.658,0.0811,0.059,0.0221,0.0349,0.0241,0.08126200580789882,2.8214340035177603,0.31117894736842105,0.2749731182795702,0.25085703225806494,0.281017989813243,0.08126200580789882,0.03734396473266024,0.459550122611302,0.04391804107523858,2.4002161355790648,2.0710179898132433,0.08126200580789882,0.0281017989813243,450.64158177023694,0.3458171958954126,1.3817975983766577,12.185703932274844,2.0710179898132433,0.5485294385012327,0.04457460241729065,0.01647280343596635,0.05316020682657452
10209.0,5.8381,5.7234,5.6672,5.3144,10.6159,9.6148,10.0448,10.1168,9.1107,8.75,0.0179,0.0015,0.0139,0.0202,0.0033,0.0125,0.0135,0.0039,0.0674,1.6007,1.364,0.0333,0.0674,0.0698,0.015,60.3636,103.2727,0.0585,0.1723,0.1626,0.0,0.0038,0.0,0.9721,0.9857,57.67042,-0.0005,8.3747,71.6935,8.8439,8.8212,9.0225,9.0519,-0.0016,0.0259,88.7063,7.7868,3.0033,3.4785,2.2386,0.0921,0.219,9.6178,0.9738,0.0934,3.4827,0.2405,0.1009,1.7278,0.982,2.6844,33.0,20.1665,0.0,0.0867,1176470528.0,3688.9,1.7108,0.0867,0.0674,0.0193,0.0333,0.0341,0.06172456583264665,2.797052773337224,0.37572105263157896,0.21952419354838754,0.20811320430107508,0.291917128466327,0.06172456583264665,0.028930078549924014,0.4686963473888487,0.032794487282722634,2.3260240756526454,2.081917128466327,0.06172456583264665,0.029191712846632703,450.64158177023694,0.4729350859393645,1.8897283700626437,12.185703932274844,2.081917128466327,0.5640290086417048,0.03481444567542733,0.0056227328287946285,0.032532852986013945
10209.5,5.3471,5.2764,5.2141,4.9521,9.6672,8.5594,8.7444,8.6788,7.9179,8.75,0.0204,0.0108,0.0052,0.024,0.0083,0.017,0.0139,0.0002,0.0686,1.2166,1.3733,0.0394,0.0686,0.0684,0.0221,58.7273,104.7273,0.0552,0.1668,0.1751,0.0,0.0045,0.0,0.9721,0.9857,67.22568,-0.0005,8.3895,74.0926,8.8439,8.8083,9.0353,9.0301,-0.001,0.0265,90.1263,8.2042,3.0927,3.9919,2.0552,0.1054,0.4212,9.5953,0.9802,0.0927,3.379,0.2707,0.0999,1.7278,0.982,2.6723,33.0,16.3112,0.0009,0.0998,1176471040.0,3676.4,1.7833,0.0998,0.0686,0.0312,0.0394,0.0292,0.06988883810752448,2.777555502423413,0.40097473684210533,0.20196505376344104,0.13689574193548387,0.2689352393887946,0.06988883810752448,0.03142056023294043,0.4495790899342134,0.03846827787458405,2.3818800659125237,2.0589352393887945,0.06988883810752448,0.026893523938879463,450.64158177023694,0.3848042787247884,1.537580069753923,12.185703932274844,2.0589352393887945,0.5271360181724992,0.03684092383470288,0.009947399895823418,0.04299531416864502
10210.0,4.4823,4.4338,4.3758,4.2093,5.6019,5.1127,5.1497,5.2075,4.9445,8.75,0.0117,0.0261,0.0117,0.0142,0.0145,0.0221,0.0088,0.0,0.0714,1.2858,1.2777,0.0455,0.0714,0.0674,0.0366,59.6364,105.4545,0.0561,0.1461,0.1978,0.0,0.0045,0.0,0.9721,0.9857,81.57152,-0.0005,8.3784,67.3072,8.8439,8.8091,9.0353,9.0476,-0.0014,0.024,82.7651,7.5167,3.1334,3.9881,1.8848,0.1247,0.7239,9.4358,0.9582,0.1309,3.3712,0.2649,0.1121,1.7278,0.982,2.6474,33.0,14.7982,0.0015,0.1092,1176471552.0,3699.3,1.7683,0.1092,0.0714,0.0378,0.0455,0.0259,0.09443423571346131,2.796397118427441,0.32954947368421045,0.24841532258064566,0.10437711827957105,0.21696329598189074,0.09443423571346131,0.04101652491758405,0.434339565600331,0.05341771079587725,2.4861621740792503,2.006963295981891,0.09443423571346131,0.021696329598189075,450.64158177023694,0.22975067711694658,0.9180252966993045,12.185703932274844,2.006963295981891,0.48928303378006854,0.04620506934258445,0.024508739744395373,0.07273790611527223
10210.5,3.7916,3.7577,3.7043,3.6406,3.6498,3.6419,3.6422,3.6219,3.5571,8.75,0.0092,0.0363,0.0222,0.012,0.0153,0.0205,0.0051,0.0,0.0751,1.2252,1.1669,0.0408,0.0751,0.0738,0.0462,64.0,106.5455,0.0574,0.1337,0.2098,0.0,0.0042,0.0,0.9721,0.9857,93.54657,-0.0005,8.3821,60.9711,8.8335,8.8091,9.0386,9.0476,-0.0006,0.0211,73.8788,7.168,3.3943,4.7378,1.5129,0.0932,0.5543,9.4513,0.9758,0.1668,3.4177,0.2177,0.1297,1.7278,0.982,2.631,33.0,10.5059,0.0011,0.1205,1176472064.0,3671.5,1.6648,0.1205,0.0751,0.0454,0.0408,0.0343,0.10899365641513686,2.8190248554473807,0.2628536842105263,0.3013844086021505,0.18335483870967692,0.2423696236559137,0.10899365641513686,0.0491191511925454,0.450660642170399,0.05987450522259147,2.4984116894614536,2.0323696236559137,0.10899365641513686,0.02423696236559137,450.64158177023694,0.22237039441338882,0.8885355632905555,12.185703932274844,2.0323696236559137,0.5198571090514462,0.056661127128919665,0.032424164763328295,0.0847566940495455
10211.0,3.2217,3.1606,3.1065,3.0861,2.7851,2.8065,2.7668,2.8226,2.7619,8.75,0.0101,0.0396,0.0418,0.0161,0.0059,0.0147,0.0053,0.0,0.0839,1.2488,1.3323,0.0259,0.0839,0.0841,0.0438,66.9091,109.4545,0.0613,0.1324,0.2054,0.0116,0.0033,0.0,0.9721,0.9857,99.97523,-0.0005,8.3858,55.509,8.844,8.8204,9.0353,9.0432,0.0028,0.0197,68.1086,6.2241,3.1528,4.2709,1.4573,0.0654,0.1841,9.2284,0.9103,0.187,3.5022,0.2017,0.1395,1.7278,0.982,2.6351,33.0,7.1762,0.0008,0.1335,1176472576.0,3692.4,1.6359,0.1335,0.0839,0.0496,0.0259,0.058,0.1230583563944174,2.847477710704239,0.2053578947368421,0.34892338709677445,0.2702770752688173,0.2771406409168083,0.1230583563944174,0.05647389722334151,0.4589196449393133,0.06658445917107589,2.5223738196415906,2.0671406409168083,0.1230583563944174,0.02771406409168083,450.64158177023694,0.22521074475311367,0.8998848811514496,12.185703932274844,2.0671406409168083,0.5438376655132322,0.06692376926343528,0.039209705171754455,0.09534429230273657
10211.5,2.9545,2.8969,2.8587,2.8019,2.4153,2.5134,2.4161,2.3781,2.3124,8.75,0.0137,0.0395,0.0519,0.0173,0.0,0.0118,0.0035,0.0,0.0845,1.2225,1.1401,0.0153,0.0845,0.0868,0.0377,69.2727,112.7273,0.0564,0.1434,0.2022,0.0195,0.0029,0.0,0.9721,0.9857,99.02861,-0.0005,8.3747,52.4285,8.8558,8.7981,9.0225,9.0519,0.0046,0.0186,64.0218,5.905,3.1745,4.1497,1.423,0.041,0.0564,9.2296,0.9072,0.1909,3.5434,0.1966,0.1456,1.7278,0.982,2.6456,33.0,5.3334,0.0005,0.1377,1176473088.0,3690.1,1.6273,0.1377,0.0845,0.0532,0.0153,0.0692,0.12423517638392573,2.8652057049847883,0.1729315789473684,0.37102016129032256,0.35724189247311805,0.2719758701188455,0.12423517638392573,0.061856498127503955,0.49789842078501134,0.06237867825642177,2.448712840459108,2.0619758701188458,0.12423517638392573,0.02719758701188455,450.64158177023694,0.21892017867657274,0.8747493783477579,12.185703932274844,2.0619758701188458,0.5932273929652621,0.07369970980081575,0.0465021227889312,0.09703758937204118
10212.0,2.9372,2.8758,2.8382,2.7906,2.4001,2.5329,2.4342,2.4483,2.3534,8.75,0.0253,0.0346,0.0333,0.0208,0.0,0.011,0.0042,0.0,0.0693,1.1547,1.3108,0.0152,0.0693,0.0769,0.0349,70.7273,116.0,0.0443,0.153,0.213,0.0221,0.0028,0.0,0.9721,0.9857,97.43485,-0.0005,8.3784,47.776,8.8558,8.8208,9.0225,9.0476,0.0037,0.017,56.3052,5.3548,3.1508,5.2639,1.0173,0.0241,0.0495,9.227,0.9077,0.1819,3.5972,0.2041,0.1454,1.7278,0.982,2.6504,33.0,4.6536,0.0006,0.1292,1176473600.0,3688.7,1.6401,0.1292,0.0693,0.0599,0.0152,0.0541,0.11323768464965654,2.8597725660886555,0.12395789473684214,0.35865725806451604,0.4069731612903226,0.26546552801358236,0.11323768464965654,0.0607900952567469,0.5368362612219065,0.052447589392909645,2.3525861470369716,2.0554655280135825,0.11323768464965654,0.026546552801358238,450.64158177023694,0.23443214053245617,0.9367312343485005,12.185703932274844,2.0554655280135825,0.6439610915818803,0.07292066301519756,0.046374110213839324,0.0866911318482983
10212.5,3.1341,3.0636,3.0202,2.9623,2.66,3.0067,2.803,2.7676,2.6733,8.75,0.0616,0.0306,0.0166,0.0156,0.0024,0.0184,0.0026,0.0,0.0556,1.1591,1.1574,0.0234,0.0556,0.0724,0.0345,70.3636,116.7273,0.0353,0.1547,0.2287,0.0276,0.0031,0.0,0.9721,0.9857,92.87331,-0.0005,8.3968,44.3696,8.832,8.8443,9.0353,9.0738,0.001,0.016,53.124,4.817,3.0012,4.4448,1.0837,0.0176,0.1688,9.1871,0.8995,0.204,3.5939,0.2146,0.1458,1.7278,0.982,2.6511,33.0,3.0347,0.0,0.1478,1176474112.0,3684.5,1.6589,0.1478,0.0556,0.0922,0.0234,0.0322,0.12378116182857711,2.8662720795969268,0.08810105263157893,0.4056303763440859,0.3988701935483874,0.2468657144878324,0.12378116182857711,0.05744709870527261,0.4641021126044231,0.06633406312330449,2.513838224016765,2.0368657144878326,0.12378116182857711,0.02468657144878324,450.64158177023694,0.19943722521340804,0.7969004494216579,12.185703932274844,2.0368657144878326,0.5380368272079739,0.06659882357836439,0.04191225212958115,0.09909459037979387
10213.0,3.54,3.4457,3.3925,3.311,3.2637,3.3406,3.142,3.2012,3.031,8.75,0.0511,0.0194,0.0166,0.0082,0.0037,0.029,0.0,0.0,0.0575,1.1536,1.1021,0.0327,0.0575,0.0722,0.0346,69.2727,114.5455,0.0372,0.1638,0.216,0.0332,0.0033,0.0,0.9721,0.9857,81.41244,-0.0005,8.3968,48.1363,8.8558,8.8208,9.0353,9.0607,-0.0008,0.0174,57.8117,5.2444,3.0173,4.1663,1.2588,0.0202,0.3166,9.1908,0.9141,0.1842,3.6006,0.2117,0.1408,1.7278,0.982,2.6509,33.0,4.3322,0.0,0.128,1176474624.0,3701.1,1.6535,0.128,0.0575,0.0705,0.0327,0.0248,0.1236726832603876,2.866198319748407,0.12775052631578945,0.36411424731182807,0.3693236129032259,0.24853706960950767,0.1236726832603876,0.05389505556789624,0.4357878728516182,0.06977762769249135,2.5728659791438337,2.0385370696095078,0.1236726832603876,0.024853706960950767,450.64158177023694,0.2009635944311351,0.8029994327698694,12.185703932274844,2.0385370696095078,0.5027403554885954,0.06217524874655573,0.03732154178560496,0.09881897629943684
10213.5,4.0654,3.9814,3.9402,3.8019,4.4816,4.257,4.1919,4.1581,3.8519,8.75,0.0382,0.0174,0.022,0.0026,0.0017,0.0371,0.0,0.0,0.0634,1.1119,1.1212,0.0388,0.0634,0.0727,0.0287,68.0,112.0,0.0456,0.1765,0.1868,0.0384,0.0034,0.0,0.9721,0.9857,70.60166,-0.0005,8.3747,57.9531,8.8439,8.7848,9.0353,9.017,0.0004,0.0211,68.9139,6.2057,2.9396,4.358,1.424,0.0344,0.4689,9.2253,0.9418,0.1516,3.524,0.2081,0.1322,1.7278,0.982,2.661,33.0,6.5498,0.0012,0.119,1176475136.0,3695.8,1.6471,0.119,0.0634,0.0556,0.0388,0.0246,0.0972452177919499,2.8189283742869695,0.23108526315789474,0.30963709677419354,0.3584086021505378,0.29474693265421625,0.0972452177919499,0.04668444954071778,0.4800693607432322,0.05056076825123212,2.4103057493186437,2.084746932654216,0.0972452177919499,0.029474693265421625,450.64158177023694,0.3030965834071234,1.2110968916502316,12.185703932274844,2.084746932654216,0.5841794982925826,0.056808662541054225,0.0273339692756326,0.06777052452652828
10214.0,4.7551,4.6675,4.5804,4.4371,6.9669,6.3377,6.5779,6.3053,5.6051,8.75,0.0202,0.0255,0.0335,0.001,0.0,0.0338,0.0047,0.0,0.073,1.403,1.3097,0.0385,0.073,0.0734,0.0277,65.2727,108.7273,0.0489,0.1895,0.1648,0.0358,0.0034,0.0,0.9745,0.985,64.68047,0.003,8.3048,69.8874,8.8454,8.7973,9.0,9.0343,0.0009,0.0254,81.9655,7.5065,2.9531,4.6395,1.618,0.0651,0.4591,9.1997,0.936,0.1398,3.4667,0.2183,0.1216,1.35,1.2853,2.6627,33.0,9.0453,0.0024,0.1188,1176475648.0,3674.6,1.6657,0.1188,0.073,0.0458,0.0385,0.0345,0.09688451853053606,2.8198442084219533,0.3567094736842105,0.287315860215054,0.2895558709677423,0.32201266694963226,0.09688451853053606,0.03857715381473818,0.3981766581477043,0.05830736471579788,2.5671680271313315,2.1120126669496324,0.09688451853053606,0.032201266694963225,450.64158177023694,0.33236751529929964,1.3280560940002741,12.185703932274844,2.1120126669496324,0.47923278289307863,0.04643023743464484,0.014228970739681615,0.06468325183557283
10214.5,5.0711,5.0138,4.928,4.7621,9.0583,7.8891,8.0479,7.6392,7.186,8.75,0.0144,0.0274,0.0396,0.0015,0.0,0.0192,0.0139,0.0,0.0742,1.2402,1.3638,0.0331,0.0742,0.0756,0.0281,62.7273,106.5455,0.0508,0.1881,0.1623,0.0338,0.003,0.0,0.9745,0.985,69.61733,0.003,8.3394,78.1268,8.832,8.8091,8.9967,9.0212,0.0016,0.0283,90.997,8.4474,2.9828,4.6938,1.7997,0.0649,0.29,9.2644,0.9438,0.1189,3.4449,0.2348,0.1152,1.35,1.2853,2.6619,33.0,9.4466,0.0022,0.1161,1176476160.0,3718.8,1.6986,0.1161,0.0742,0.0419,0.0331,0.0411,0.0758020528875998,2.7923262495852934,0.44344000000000006,0.24270967741935526,0.21985488172043063,0.33164744086021536,0.0758020528875998,0.033252092751162844,0.4386700819365598,0.04254996013643695,2.419274419553082,2.1216474408602153,0.0758020528875998,0.03316474408602154,450.64158177023694,0.43751775608503146,1.7482097240424141,12.185703932274844,2.1216474408602153,0.5435390361467375,0.041201374764470014,0.008036630678448474,0.042637308801578254
10215.0,4.8548,4.8349,4.7658,4.6209,6.7429,5.8314,5.9861,5.9773,5.7596,8.75,0.0076,0.0216,0.0375,0.0023,0.0,0.0143,0.0133,0.0,0.0674,1.2937,1.3694,0.0276,0.0674,0.0714,0.0312,60.3636,104.7273,0.0496,0.1777,0.1757,0.0304,0.0022,0.0,0.9745,0.985,76.60329,0.003,8.3416,84.8189,8.832,8.7856,8.9838,9.0079,0.0013,0.0309,96.9342,9.0516,2.9246,5.1658,1.7522,0.0429,0.1397,9.2548,0.9229,0.1267,3.5089,0.2512,0.1152,1.35,1.2853,2.6566,33.0,11.1081,0.0005,0.0966,1176476672.0,3714.6,1.7349,0.0966,0.0674,0.0292,0.0276,0.0398,0.0859344405161375,2.8087503722448264,0.5138831578947368,0.25190725806451647,0.14474116129032272,0.3293121595925298,0.0859344405161375,0.0376336687133833,0.43793464514749625,0.048300771802754196,2.452790361980149,2.1193121595925297,0.0859344405161375,0.03293121595925298,450.64158177023694,0.38321324676651475,1.531222710533568,12.185703932274844,2.1193121595925297,0.5418796768458247,0.04656612685681133,0.013634910897558347,0.05300322455688451
10215.5,4.3526,4.37,4.3122,4.2055,4.843,4.4815,4.6324,4.6053,4.5588,8.75,0.0,0.0135,0.0409,0.0052,0.0,0.0105,0.0088,0.0,0.0654,1.541,1.2954,0.0193,0.0654,0.067,0.0321,60.3636,104.0,0.0499,0.1644,0.1908,0.0328,0.0016,0.0,0.9745,0.985,83.18761,0.003,8.3011,87.4142,8.832,8.7856,8.9967,9.0212,0.0006,0.0314,96.8116,9.6388,3.0729,6.298,1.5304,0.0247,0.0407,9.2707,0.9061,0.1524,3.5935,0.246,0.1225,1.35,1.2853,2.6551,33.0,12.6177,0.0,0.0789,1176477184.0,3698.3,1.7229,0.0789,0.0654,0.0135,0.0193,0.0461,0.09784093763911104,2.8175315612158216,0.5412021052631578,0.3034529569892472,0.1413218064516127,0.3412619558573853,0.09784093763911104,0.04288146827203556,0.4382773643298986,0.054959469367075485,2.489127087601209,2.1312619558573855,0.09784093763911104,0.03412619558573853,450.64158177023694,0.3487926057251611,1.3936865796237792,12.185703932274844,2.1312619558573855,0.5462810481726035,0.05344864996768391,0.01932245438194538,0.06371474205337252
10216.0,3.8487,3.8691,3.8147,3.7477,3.7438,3.7763,3.8386,3.7964,3.8477,8.75,0.0,0.0093,0.046,0.008,0.0009,0.0107,0.0056,0.0,0.0712,1.403,1.3525,0.0172,0.0712,0.0691,0.032,62.3636,104.7273,0.0511,0.1569,0.1991,0.0412,0.0014,0.0,0.9745,0.985,89.90293,0.003,8.3084,81.8529,8.832,8.7966,8.9838,9.017,-0.001,0.0294,90.4798,9.0133,3.0665,5.8991,1.5279,0.0232,0.031,9.2749,0.8996,0.146,3.6543,0.2253,0.1269,1.35,1.2853,2.6552,33.0,11.7379,0.0,0.0805,1176477696.0,3684.5,1.6793,0.0805,0.0712,0.0093,0.0172,0.054,0.09780220033708088,2.8176627029503116,0.48266210526315795,0.2902526881720428,0.19488309677419327,0.3387726010186756,0.09780220033708088,0.0467346918237068,0.4778490837898637,0.051067508513374084,2.4157577847616043,2.128772601018676,0.09780220033708088,0.03387726010186756,450.64158177023694,0.34638545947951727,1.3840682351902134,12.185703932274844,2.128772601018676,0.6036465362040174,0.05903795946661026,0.025160699364742696,0.06392494023521332
10216.5,3.461,3.4712,3.4259,3.3662,2.8566,2.9503,2.9792,2.9647,3.0008,8.75,0.0,0.0135,0.0485,0.0068,0.0046,0.0095,0.0029,0.0022,0.0745,1.2278,1.3578,0.0191,0.0745,0.0723,0.0322,64.7273,107.2727,0.0521,0.1664,0.1907,0.0583,0.0017,0.0,0.9745,0.985,90.30262,0.003,8.3232,72.367,8.832,8.7973,8.9967,9.0079,-0.0031,0.0253,79.3299,8.3472,3.2942,6.3144,1.3219,0.0285,0.0463,9.2565,0.8904,0.1738,3.6758,0.2137,0.1341,1.35,1.2853,2.655,33.0,10.906,0.0,0.088,1176478208.0,3692.2,1.6573,0.088,0.0745,0.0135,0.0191,0.0554,0.10380426057207154,2.8417451800951845,0.38281052631578955,0.34790322580645133,0.2574591827956987,0.3201348545557441,0.10380426057207154,0.05330978890734078,0.5135607017818664,0.050494471664730756,2.3695313915667047,2.110134854555744,0.10380426057207154,0.03201348545557441,450.64158177023694,0.3084024227825155,1.2322976769012532,12.185703932274844,2.110134854555744,0.6437014913199639,0.06681895733560858,0.03480547188003417,0.07179077511649712
